LOX Dome:  Propane Dome: 91 
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
32.95815682411194,NaN,NaN,101.0,143.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.155011892318726,NaN,NaN,100.0,140.0,96.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.48266410827637,2.25,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.61383891105652,NaN,NaN,101.0,137.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.875818729400635,NaN,NaN,100.0,141.0,97.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.48247313499451,NaN,NaN,101.0,145.0,96.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.68088412284851,NaN,NaN,100.0,143.0,98.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.005897998809814,-2.64,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.137452840805054,NaN,NaN,100.0,137.0,97.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.55088496208191,NaN,NaN,102.0,138.0,97.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.747220039367676,NaN,NaN,101.0,137.0,97.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.00932478904724,NaN,NaN,100.0,143.0,98.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.20592999458313,NaN,NaN,101.0,142.0,99.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.513128995895386,NaN,NaN,101.0,137.0,98.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.88236093521118,NaN,NaN,100.0,146.0,97.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.07838487625122,NaN,NaN,100.0,141.0,98.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.34094285964966,NaN,NaN,101.0,141.0,95.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.53837990760803,NaN,NaN,102.0,137.0,96.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.906033992767334,6.64,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.102823972702026,NaN,NaN,100.0,142.0,97.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.45061993598938,NaN,NaN,102.0,138.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.65047097206116,NaN,NaN,101.0,137.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.90967392921448,NaN,NaN,101.0,138.0,97.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.12634611129761,1.27,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.25815987586975,NaN,NaN,101.0,137.0,98.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.51946306228638,NaN,NaN,100.0,143.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.736732006073,6.64,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.9741997718811,NaN,NaN,100.0,139.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.170717000961304,NaN,NaN,100.0,137.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.73624897003174,NaN,NaN,101.0,138.0,96.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.043460845947266,NaN,NaN,101.0,141.0,96.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.26010990142822,6.15,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.346622943878174,NaN,NaN,99.0,138.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.54272484779358,NaN,NaN,102.0,136.0,97.0,0.0,233.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.91221308708191,NaN,NaN,100.0,141.0,97.0,0.0,235.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.108104944229126,NaN,NaN,100.0,137.0,96.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.45696187019348,NaN,NaN,101.0,137.0,98.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.673890829086304,NaN,NaN,101.0,141.0,97.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.93579602241516,-0.2,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.36995887756348,NaN,NaN,100.0,141.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.63209795951843,NaN,NaN,100.0,138.0,98.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.849453926086426,-0.68,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
43.980612993240356,NaN,NaN,100.0,138.0,96.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.19728183746338,NaN,NaN,100.0,141.0,96.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.43485498428345,NaN,NaN,100.0,142.0,96.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
44.651901960372925,NaN,NaN,99.0,144.0,97.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.3030149936676,NaN,NaN,101.0,138.0,96.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.51991295814514,5.66,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
45.65132975578308,NaN,NaN,100.0,137.0,97.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.06500291824341,NaN,NaN,101.0,138.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.28187298774719,6.15,24.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.51929998397827,NaN,NaN,101.0,143.0,97.0,0.0,234.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.7157928943634,NaN,NaN,102.0,142.0,97.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
46.93290877342224,NaN,NaN,101.0,145.0,96.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
