LOX Dome: 174 Propane Dome: 91 
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
26.24981999397278,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.448943853378296,11.04,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.535259008407593,NaN,NaN,99.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
26.826026916503906,NaN,NaN,99.0,150.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.178279876708984,NaN,NaN,101.0,150.0,93.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
27.44055199623108,NaN,NaN,101.0,150.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.09567379951477,NaN,NaN,100.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.313180923461914,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.44364595413208,NaN,NaN,101.0,147.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.660903930664062,NaN,NaN,99.0,148.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
28.96417999267578,NaN,NaN,100.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.312296867370605,NaN,NaN,101.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.52917790412903,11.04,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
29.766914129257202,NaN,NaN,100.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.266639947891235,NaN,NaN,101.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.528750896453857,NaN,NaN,100.0,147.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
30.893068075180054,10.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.024060010910034,NaN,NaN,100.0,149.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.24101710319519,NaN,NaN,100.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.54448103904724,NaN,NaN,101.0,148.0,93.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
31.89218783378601,NaN,NaN,101.0,148.0,94.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.109472036361694,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.1955668926239,NaN,NaN,101.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.49862885475159,NaN,NaN,100.0,150.0,97.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32.998291969299316,NaN,NaN,101.0,147.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.452903032302856,NaN,NaN,100.0,150.0,94.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.670055866241455,NaN,NaN,101.0,150.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
33.866487979888916,NaN,NaN,100.0,150.0,97.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.08365178108215,10.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.214661836624146,NaN,NaN,100.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.53831100463867,11.04,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.68985915184021,8.59,14.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
34.82081484794617,NaN,NaN,100.0,147.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.07901906967163,NaN,NaN,99.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.29607701301575,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.42696189880371,NaN,NaN,101.0,149.0,97.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
35.64420294761658,NaN,NaN,100.0,150.0,93.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.295268058776855,NaN,NaN,100.0,147.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
36.70478582382202,NaN,NaN,100.0,147.0,94.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.24562191963196,NaN,NaN,102.0,150.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.50776505470276,NaN,NaN,100.0,147.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.724838972091675,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
37.85571312904358,NaN,NaN,100.0,149.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.11785387992859,NaN,NaN,100.0,148.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.335257053375244,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.46615982055664,NaN,NaN,101.0,147.0,93.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
38.834826946258545,NaN,NaN,99.0,151.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.18304800987244,NaN,NaN,100.0,149.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.59251308441162,NaN,NaN,99.0,148.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
39.83011603355408,NaN,NaN,101.0,148.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.19472408294678,NaN,NaN,99.0,150.0,94.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.43206191062927,NaN,NaN,101.0,146.0,95.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
40.90727996826172,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.03841686248779,NaN,NaN,100.0,149.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.25525784492493,NaN,NaN,101.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.513407945632935,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.59943389892578,NaN,NaN,99.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.81650686264038,10.06,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
41.90254998207092,NaN,NaN,99.0,149.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.09902787208557,NaN,NaN,101.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.3162739276886,NaN,NaN,99.0,150.0,95.0,0.0,240.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
42.5537428855896,NaN,NaN,100.0,147.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
